1482	0.366
1483	1.381
1484	1.394
1485	1.019
1486	0.494
1487	0.926
1488	0.896
1489	0.411
1490	0.843
1491	0.531
1492	0.407
1493	0.957
1494	0.548
1495	0.661
1496	0.933
1497	0.845
1498	0.488
1499	1.23
1500	0.729
1501	0.929
1502	1.114
1503	0.35
1504	0.705
1505	0.568
1506	0.432
1507	1.114
1508	0.759
1509	0.503
1510	1.729
1511	1.492
1512	0.765
1513	0.803
1514	1.975
1515	1.513
1516	0.424
1517	0.864
1518	0.978
1519	1.497
1520	0.582
1521	0.859
1522	1.654
1523	1.361
1524	1.519
1525	1.035
1526	1.106
1527	0.438
1528	0.979
1529	1.189
1530	1.807
1531	1.412
1532	1.219
1533	2.748
1534	2.02
1535	0.811
1536	0.382
1537	0.84
1538	5.129
1539	2.076
1540	0.496
1541	1.126
1542	0.697
1543	0.428
1544	1.902
1545	0.808
1546	3.54
1547	1.918
1548	2.024
1549	1.874
1550	1.049
1551	1.163
1552	0.526
1553	0.726
1554	0.809
1555	0.378
1556	0.494
1557	0.89
1558	0.441
1559	0.825
1560	1.361
1561	0.703
1562	0.352
1563	0.345
1564	0.338
1565	0.62
1566	0.342
1567	0.501
1568	0.751
1569	1.155
1570	1.058
1571	1.46
1572	1.516
1573	0.737
1574	0.579
1575	0.35
1576	0.951
1577	0.485
1578	1.05
1579	2.111
1580	7.113
1581	2.908
1582	2.715
1583	1.737
1584	1.809
1585	1.14
1586	2.993
1587	0.716
1588	0.723
1589	1.74
1590	1.426
1591	1.768
1592	0.447
1593	0.369
1594	0.983
1595	0.47
1596	1.723
1597	1.461
1598	0.859
1599	0.915
1600	0.575
1601	0.708
1602	0.495
1603	1.111
1604	0.745
1605	0.61
1606	0.418
1607	1.592
1608	4.262
1609	2.331
1610	0.686
1611	0.751
1612	0.827
1613	0.497
1614	0.366
1615	0.359
1616	0.363
1617	0.674
1618	1.26
1619	0.497
1620	0.497
1621	0.478
1622	0.945
1623	1.484
1624	0.81
1625	0.589
1626	0.625
1627	0.458
1628	0.549
1629	0.342
1630	1.185
1631	1.858
1632	1.023
1633	1.565
1634	2.962
1635	2.082
1636	1.011
1637	0.415
1638	0.344
1639	0.706
1640	0.51
1641	0.341
1642	1.057
1643	0.54
1644	1.587
1645	1.534
1646	1.453
1647	0.389
1648	0.829
1649	0.351
1650	0.527
1651	1.003
1652	1.201
1653	0.901
1654	0.434
1655	0.845
1656	2.049
1657	0.788
1658	0.669
1659	0.801
1660	1.348
1661	2.007
1662	1.43
1663	0.953
1664	0.346
1665	0.341
1666	0.341
1667	0.338
1668	0.336
1669	0.457
1670	0.675
1671	0.339
1672	0.335
1673	0.76
1674	0.651
1675	0.432
1676	0.814
1677	0.352
1678	0.462
1679	0.692
1680	0.342
1681	0.593
1682	1.027
1683	1.438
1684	0.381
1685	1.55
1686	1.072
1687	1.102
1688	2.713
1689	1.394
1690	0.395
1691	0.345
1692	0.341
1693	0.518
1694	0.338
1695	0.735
1696	1.032
1697	0.899
1698	0.898
1699	0.774
1700	1.701
1701	2.46
1702	1.587
1703	0.997
1704	0.864
1705	0.799
1706	0.361
1707	0.637
1708	1.081
1709	1.419
1710	1.736
1711	2.853
1712	1.928
1713	0.818
1714	0.682
1715	1.365
1716	1.247
1717	0.801
1718	0.404
1719	0.478
1720	0.344
1721	0.336
1722	0.608
1723	0.802
1724	0.735
1725	0.503
1726	0.474
1727	0.471
1728	0.478
1729	0.732
1730	0.905
1731	0.801
1732	1.318
1733	2.111
1734	1.303
1735	0.679
1736	0.87
1737	0.769
1738	0.353
1739	0.919
1740	0.67
1741	0.391
1742	0.891
1743	0.628
1744	1.539
1745	1.856
1746	1.302
1747	0.854
1748	0.661
1749	0.439
1750	0.367
1751	0.364
1752	0.416
1753	0.424
1754	1.242
1755	0.846
1756	0.348
1757	1.26
1758	1.186
1759	2.308
1760	0.824
1761	2.015
1762	0.576
1763	0.483
1764	0.712
1765	0.955
1766	0.564
1767	0.576
1768	0.396
1769	2.294
1770	0.619
1771	0.837
1772	0.413
1773	0.346
1774	0.575
1775	0.556
1776	1.426
1777	1.099
1778	0.479
1779	1.171
1780	1.832
1781	1.329
1782	0.974
1783	0.974
1784	0.924
1785	0.705
1786	0.647
1787	1.455
1788	0.964
1789	0.374
1790	0.693
1791	0.339
1792	0.472
1793	0.81
1794	0.551
1795	1.4
1796	0.998
1797	0.504
1798	1.406
1799	0.671
1800	0.794
1801	0.389
1802	0.338
1803	0.388
1804	0.649
1805	0.336
1806	0.338
1807	0.561
1808	0.555
1809	0.363
1810	8.427
1811	1.205
1812	0.741
1813	1.632
1814	1.024
1815	0.63
1816	1.234
1817	0.946
1818	1.068
1819	0.391
1820	0.566
1821	0.349
1822	0.343
1823	0.906
1824	1.335
1825	5.133
1826	1.234
1827	0.669
1828	0.522
1829	1.725
1830	1.752
1831	0.801
1832	1.916
1833	2.491
1834	1.394
1835	2.269
1836	0.646
1837	1.005
1838	0.77
1839	0.348
1840	0.343
1841	0.341
1842	0.691
1843	0.334
1844	1.735
1845	0.474
1846	0.82
1847	0.602
1848	0.348
1849	0.333
1850	0.655
1851	2.201
1852	1.192
1853	1.078
1854	1.161
1855	1.292
1856	0.776
1857	0.739
1858	0.73
1859	0.349
1860	0.5
1861	0.349
1862	1.017
1863	0.343
1864	0.599
1865	0.391
1866	0.338
1867	0.338
1868	0.331
1869	0.337
1870	0.332
1871	0.333
1872	0.506
1873	0.339
1874	0.866
1875	0.88
1876	0.407
1877	1.019
1878	0.615
1879	0.608
1880	0.88
1881	1.157
1882	1.712
1883	0.739
1884	0.6
1885	4.857
1886	1.074
1887	0.902
1888	0.876
1889	0.982
1890	1.508
1891	0.637
1892	0.661
1893	0.714
1894	0.703
1895	0.776
1896	0.373
1897	1.359
1898	0.87
1899	1.376
1900	0.955
1901	0.557
1902	0.83
1903	7.204
1904	0.938
1905	1.663
1906	0.977
1907	1.216
1908	0.625
1909	0.36
1910	0.859
1911	0.407
1912	0.439
1913	0.336
1914	0.639
1915	0.604
1916	0.711
1917	1.806
1918	0.79
1919	0.844
1920	0.906
1921	0.342
1922	0.337
1923	0.963
1924	1.008
1925	0.888
1926	0.688
1927	0.501
1928	1.05
1929	1.279
1930	1.25
1931	0.374
1932	0.796
1933	1.227
1934	0.398
1935	1.421
1936	0.539
1937	0.357
1938	1.197
1939	0.896
1940	0.483
1941	1.641
1942	0.698
1943	0.621
1944	0.446
1945	0.384
1946	0.942
1947	0.788
1948	0.353
1949	1.122
1950	1.474
1951	0.949
1952	1.512
1953	2.876
1954	0.574
1955	0.763
1956	1.301
1957	0.502
1958	0.512
1959	0.327
1960	0.319
1961	0.467
1962	0.795
1963	1.829
1964	0.836
1965	0.999
1966	1.798
1967	0.968
1968	0.662
1969	0.86
1970	1.113
1971	0.957
1972	1.086
1973	0.583
1974	0.771
1975	1.366
1976	1.439
1977	2.274
1978	0.503
1979	0.353
1980	0.627
1981	0.97
1982	1.513
1983	0.785
1984	1.276
1985	0.369
1986	0.816
1987	1.286
1988	0.899
1989	0.367
1990	0.781
1991	0.448
1992	0.679
1993	0.394
1994	0.451
1995	0.344
1996	0.768
1997	0.741
1998	0.339
1999	0.896
2000	7.883
2001	1.672
2002	0.393
2003	0.352
2004	0.349
2005	0.61
2006	0.347
2007	0.565
2008	0.366
2009	0.927
2010	0.345
2011	0.335
2012	0.699
2013	0.595
2014	1.398
2015	0.798
2016	0.621
2017	1.414
2018	1.01
2019	0.584
2020	0.359
2021	0.641
2022	0.809
2023	0.674
2024	0.953
2025	1.141
2026	0.808
2027	1.698
2028	2.29
2029	1.613
2030	0.882
2031	0.505
2032	0.357
2033	0.348
2034	1.38
2035	0.857
2036	0.381
2037	0.864
2038	0.39
2039	0.343
2040	0.341
2041	0.877
2042	0.713
2043	0.731
2044	0.67
2045	0.351
2046	5.115
2047	0.871
2048	1.06
2049	0.956
2050	0.395
2051	0.351
2052	0.342
2053	0.338
2054	0.658
2055	1.001
2056	1.233
2057	1.582
2058	1.907
2059	0.973
2060	0.51
2061	0.601
2062	1.862
2063	1.138
2064	1.05
2065	0.786
2066	0.864
2067	0.438
2068	1.611
2069	2.322
2070	0.902
2071	0.355
2072	0.341
2073	0.537
2074	0.488
2075	0.431
2076	0.401
2077	0.376
2078	0.614
2079	0.336
2080	0.336
2081	0.33
2082	0.949
2083	0.713
2084	0.425
2085	0.368
2086	2.008
2087	1.41
2088	1.148
2089	0.829
2090	0.907
2091	0.883
2092	0.961
2093	0.44
2094	0.338
2095	0.454
2096	0.394
2097	0.341
2098	1.022
2099	0.534
2100	0.424
2101	0.507
2102	0.343
2103	0.338
2104	0.604
2105	0.822
2106	0.915
2107	1.568
2108	0.628
2109	0.396
2110	0.634
2111	0.676
2112	0.539
2113	1.701
2114	0.611
2115	0.376
2116	0.836
2117	0.797
2118	1.356
2119	0.739
2120	0.78
2121	0.362
2122	0.345
2123	0.748
2124	0.338
2125	0.368
2126	0.331
2127	0.506
2128	1.226
2129	0.483
2130	0.66
2131	0.652
2132	0.338
2133	0.398
2134	0.728
2135	0.765
2136	0.545
2137	0.355
2138	0.651
2139	1.984
2140	1.091
2141	1.206
2142	2.294
